Year,Branch Code,Seat_Intake
2024,0510924510,180
2024,0510924610,60
2024,0510929310,60
2024,0510937210,60
2024,0510956610,60
2024,0510961210,60
2024,0510991610,60
2024,0510992110,60
2024,0510999510,60
2024,0512119110,120
2024,0512121910,60
2024,0512124510,120
2024,0512124610,120
2024,0512125710,60
2024,0512129310,120
2024,0512137210,120
2024,0512150710,60
2024,0512161210,120
2024,0512199510,120
2024,0515219110,60
2024,0515224210,180
2024,0515224610,60
2024,0515229310,60
2024,0515237210,60
2024,0515261210,60
2024,0515291110,60
2024,0515291210,60
2024,0515291310,60
2024,0516019110,120
2024,0516024510,120
2024,0516024610,120
2024,0516029310,60
2024,0516061210,120
2024,0516062410,60
2024,0516084410,60
2024,0516091510,60
2024,0517219110,60
2024,0517224510,180
2024,0517224610,120
2024,0517229310,60
2024,0517237210,120
2024,0517261210,60
2024,0517291210,120
2024,0517292110,60
2024,0517299510,120
2024,0517319110,60
2024,0517324510,150
2024,0517337210,60
2024,0517361210,60
2024,0517399510,60
2024,0517719110,60
2024,0517724510,120
2024,0517724610,60
2024,0517729310,60
2024,0517737210,60
2024,0517761210,60
2024,0517784410,60
2024,0517799510,120
2024,0600519110,60
2024,0600524610,60
2024,0600529310,60
2024,0600537210,60
2024,0600561210,60
2024,0600719110,60
2024,0600724210,90
2024,0600724610,60
2024,0600729310,60
2024,0600737610,60
2024,0600761210,60
2024,0613924510,180
2024,0613924610,120
2024,0613929310,120
2024,0613937210,120
2024,0613961210,180
2024,0613984410,60
2024,0613992110,60
2024,0613999510,120
2024,0614119110,60
2024,0614124510,180
2024,0614124610,120
2024,0614126210,60
2024,0614129310,60
2024,0614137210,120
2024,0614161210,180
2024,0614191610,60
2024,0614619110,60
2024,0614624510,300
2024,0614624610,60
2024,0614637210,180
2024,0614650710,60
2024,0614661210,120
2024,0614691110,60
2024,0614691210,60
2024,0614692710,120
2024,0615519110,60
2024,0615524510,180
2024,0615524610,180
2024,0615526010,60
2024,0615529310,60
2024,0615537210,90
2024,0615561210,60
2024,0615591110,120
2024,0615591210,60
2024,0615591310,180
2024,0615624510,120
2024,0615624610,120
2024,0615629310,60
2024,0615637210,120
2024,0615661210,120
2024,0615699510,120
2024,0617519110,60
2024,0617524510,240
2024,0617524610,120
2024,0617537210,180
2024,0617561210,180
2024,0617591110,120
2024,0617924510,150
2024,0617924610,60
2024,0617937210,30
2024,0617961210,60
2024,0617999510,60
2024,0621419110,60
2024,0621421910,60
2024,0621424510,180
2024,0621429310,60
2024,0621437210,120
2024,0621456810,60
2024,0621461210,120
2024,0621462410,60
2024,0621491110,60
2024,0622019110,120
2024,0622024210,120
2024,0622029310,60
2024,0622037210,120
2024,0622061210,120
2024,0622219110,60
2024,0622224210,120
2024,0622226310,60
2024,0622229310,60
2024,0622237210,120
2024,0622246510,30
2024,0622257010,30
2024,0622261210,60
2024,0622288610,30
2024,0622289010,60
2024,0622289610,60
2024,0622291110,120
2024,0622319110,60
2024,0622324210,180
2024,0622329310,60
2024,0622337210,60
2024,0622361210,120
2024,0622399510,60
2024,0625019110,120
2024,0625024210,360
2024,0625037210,120
2024,0625050710,60
2024,0625061210,120
2024,0625091110,180
2024,0625091210,180
2024,0626519110,60
2024,0626524210,180
2024,0626524610,120
2024,0626537210,120
2024,0626561510,60
2024,0626584410,60
2024,0626708210,60
2024,0626719110,120
2024,0626724210,180
2024,0626726210,180
2024,0626729310,60
2024,0626737210,120
2024,0626761210,180
2024,0626791110,180
2024,0626792210,60
2024,0626819110,120
2024,0626824210,180
2024,0626826210,60
2024,0626837210,60
2024,0626850710,60
2024,0626861210,180
2024,0627124510,240
2024,0627124610,180
2024,0627126310,60
2024,0627137210,240
2024,0627184410,60
2024,0627219110,120
2024,0627221910,60
2024,0627224510,180
2024,0627224610,180
2024,0627237210,180
2024,0627246610,60
2024,0627261210,120
2024,0627299510,180
2024,0627319110,60
2024,0627324610,360
2024,0627337210,360
2024,0627346410,180
2024,0627361210,360
2024,0627391110,360
2024,0627391210,180
2024,0627391310,360
2024,0627392010,180
2024,0627392710,180
2024,0627399510,360
2024,0627719110,60
2024,0627724210,60
2024,0627724610,60
2024,0627726310,60
2024,0627737210,60
2024,0627761210,60
2024,0628224510,120
2024,0628224610,120
2024,0628229310,60
2024,0628237210,120
2024,0628246610,60
2024,0628299510,120
2024,0628300210,60
2024,0628319110,60
2024,0628324210,180
2024,0628326310,60
2024,0628329310,120
2024,0628350310,30
2024,0628361210,120
2024,0628392010,60
2024,0628419110,60
2024,0628424510,120
2024,0628424610,60
2024,0628429310,60
2024,0628437210,60
2024,0628461210,60
2024,0628499510,120
2024,0629819110,60
2024,0629821910,180
2024,0629824510,180
2024,0629824610,180
2024,0629829310,120
2024,0629837210,120
2024,0629861210,120
2024,0629884410,180
2024,0629892110,180
2024,0629899510,180
2024,0631719110,30
2024,0631724210,180
2024,0631729310,60
2024,0631761210,60
2024,0631762410,60
2024,0631784410,120
2024,0631791610,120
2024,0631799510,60
2024,0678091210,60
2024,0678019110,30
2024,0678024210,180
2024,0678029310,60
2024,0678061210,30
2024,1400550110,12
2024,1400550310,12
2024,1400550710,75
2024,1400552410,12
2024,1400552710,12
2024,1400552910,12
2024,1400572910,15
2024,1600619110,75
2024,1600624210,150
2024,1600626610,75
2024,1600629310,75
2024,1600637210,150
2024,1600646410,38
2024,1600661210,150
2024,1600662710,75
2024,1600669410,75
2024,1612624210,120
2024,1612625210,60
2024,1612626210,120
2024,1612629310,60
2024,0202150310,10
2024,0202181610,12
2024,0213719110,90
2024,0213724210,60
2024,0213729710,30
2024,0213761210,60
2024,0214619110,30
2024,0214624210,30
2024,0214629710,30
2024,0214637210,30
2024,0214661210,30
2024,0251619110,30
2024,0251624210,120
2024,0251629710,30
2024,0251661210,30
2024,0251692110,60
2024,0266624210,120
2024,0266624610,30
2024,0266656610,120
2024,0266692110,30
2024,0101219110,60
2024,0101224510,60
2024,0101229310,60
2024,0101237210,60
2024,0101261210,60
2024,0211119110,30
2024,0211124210,90
2024,0211129310,30
2024,0211161210,60
2024,0211192110,60
2024,0211199510,60
2024,0211219110,60
2024,0211224210,180
2024,0211229310,60
2024,0211261210,60
2024,0211284410,60
2024,0211291110,60
2024,0211291210,60
2024,0211292910,30
2024,0211293210,30
2024,0211419110,120
2024,0211424210,120
2024,0211437210,120
2024,0211461210,120
2024,0211491110,60
2024,0211619110,30
2024,0211624210,60
2024,0211626310,30
2024,0211629310,60
2024,0211637210,30
2024,0211661510,30
2024,0211691110,30
2024,0212719110,60
2024,0212724210,180
2024,0212724610,120
2024,0212737210,60
2024,0212761210,60
2024,0212791610,60
2024,0212792110,60
2024,0212919110,60
2024,0212924210,120
2024,0212924610,60
2024,0212929310,60
2024,0212937210,60
2024,0212946310,60
2024,0212961210,60
2024,0212991110,60
2024,0213019110,60
2024,0213024210,60
2024,0213037210,60
2024,0213061210,60
2024,0213099510,60
2024,0213119110,30
2024,0213124210,120
2024,0213137210,60
2024,0213161210,30
2024,0213319110,60
2024,0213324210,120
2024,0213329310,60
2024,0213361210,30
2024,0213384410,60
2024,0213419110,60
2024,0213424210,60
2024,0213429310,60
2024,0213437810,60
2024,0213461510,60
2024,0213484410,60
2024,0213491210,60
2024,0213519110,60
2024,0213524210,180
2024,0213561210,60
2024,0213591110,60
2024,0213619110,60
2024,0213624210,60
2024,0213624610,60
2024,0213629310,60
2024,0213637210,60
2024,0213661210,60
2024,0213691210,30
2024,0213692110,30
2024,0213819110,60
2024,0213824210,60
2024,0213829310,60
2024,0213861210,60
2024,0225019110,36
2024,0225024210,15
2024,0225029310,54
2024,0225037210,15
2024,0225061210,54
2024,0225219110,60
2024,0225224210,60
2024,0225229710,30
2024,0225261210,60
2024,0225419110,60
2024,0225424510,60
2024,0225424610,60
2024,0225429310,60
2024,0225437210,60
2024,0225461210,60
2024,0228219110,60
2024,0228224510,90
2024,0228224610,30
2024,0228229310,90
2024,0228261210,30
2024,0228290010,60
2024,0250819110,30
2024,0250824510,180
2024,0250829310,60
2024,0250837210,60
2024,0250850310,30
2024,0250861210,30
2024,0250891410,60
2024,0252219110,60
2024,0252224510,60
2024,0252237210,60
2024,0252261210,60
2024,0252299510,60
2024,0253319110,60
2024,0253324210,180
2024,0253329310,60
2024,0253337810,60
2024,0253361210,120
2024,0253384410,120
2024,0253392810,60
2024,0253399510,180
2024,0263719110,30
2024,0263724510,120
2024,0263724610,60
2024,0263737210,60
2024,0263799710,60
2024,0264119110,60
2024,0264124210,60
2024,0264129310,60
2024,0264161210,30
2024,0264199710,30
2024,0303319110,46
2024,0303324510,46
2024,0303324610,46
2024,0303329310,46
2024,0303337210,51
2024,0303337810,25
2024,0303350710,46
2024,0303352710,46
2024,0303361210,46
2024,0303390510,51
2024,0304229310,60
2024,0304250410,60
2024,0304262410,60
2024,0304291810,60
2024,0304299510,60
2024,0413519110,60
2024,0413524210,90
2024,0413524610,60
2024,0413529310,60
2024,0413537210,30
2024,0413561210,60
2024,0414119110,60
2024,0414124510,120
2024,0414161210,30
2024,0414199510,30
2024,0416319110,60
2024,0416324210,150
2024,0416329310,60
2024,0416337010,60
2024,0416361210,60
2024,0416370110,60
2024,0416391210,60
2024,0418119110,60
2024,0418124510,150
2024,0418137210,30
2024,0418161210,60
2024,0418819110,60
2024,0418824210,90
2024,0418829310,60
2024,0418837210,30
2024,0418850310,60
2024,0418861210,30
2024,0418870110,120
2024,0419019110,60
2024,0419024210,60
2024,0419029310,60
2024,0419037010,30
2024,0419061210,60
2024,0464919110,60
2024,0464924510,120
2024,0464929310,60
2024,0464961210,60
2024,0467919110,60
2024,0467924210,120
2024,0467929310,60
2024,0467993610,60
2024,0467999710,60
2024,0510319110,60
2024,0510324510,240
2024,0510337210,90
2024,0510337610,60
2024,0510361210,60
2024,0510384410,60
2024,0510624510,120
2024,0510629310,60
2024,0510661210,60
2024,0510684410,60
2024,0510691210,60
2024,0516419110,60
2024,0516424510,60
2024,0516429310,60
2024,0516437210,48
2024,0516446610,48
2024,0516461210,60
2024,0516819110,30
2024,0516824510,60
2024,0516837210,60
2024,0516861210,60
2024,0517019110,30
2024,0517024210,120
2024,0517029310,60
2024,0517037210,30
2024,0517061210,30
2024,0517084410,30
2024,0517091210,60
2024,0517124510,120
2024,0517126310,60
2024,0517129310,60
2024,0517137210,60
2024,0517161210,60
2024,0524425710,60
2024,0524491610,60
2024,0524492210,60
2024,0525624510,60
2024,0525624610,60
2024,0526324510,60
2024,0526329310,60
2024,0526337210,60
2024,0536525110,60
2024,0536529310,60
2024,0536561210,60
2024,0537019110,60
2024,0537024510,60
2024,0537029310,60
2024,0537061210,60
2024,0537099510,60
2024,0539619110,30
2024,0539624510,30
2024,0539629310,30
2024,0539661210,30
2024,0543324510,60
2024,0543324610,60
2024,0543384410,60
2024,0543392110,60
2024,0544919110,60
2024,0544924510,180
2024,0544924610,60
2024,0544929310,60
2024,0544961210,60
2024,0544991710,120
2024,0544992110,60
2024,0549719110,60
2024,0549724510,60
2024,0549761210,60
2024,0549791710,60
2024,0550924510,60
2024,0550924610,60
2024,0550937210,60
2024,0550999510,60
2024,0551319110,60
2024,0551324510,60
2024,0551337210,60
2024,0603624210,60
2024,0603626310,60
2024,0603629310,60
2024,0603637210,60
2024,0603661510,60
2024,0621719110,30
2024,0621724210,180
2024,0621726310,90
2024,0621729310,60
2024,0621737210,60
2024,0621761210,30
2024,0621784410,60
2024,0621792110,90
2024,0621919110,54
2024,0621924210,120
2024,0621929310,30
2024,0621937210,30
2024,0621946110,54
2024,0621961210,54
2024,0626919110,60
2024,0626924210,120
2024,0626937210,60
2024,0626946410,30
2024,0626950710,60
2024,0626961210,60
2024,0626990010,120
2024,0626992510,60
2024,0626992610,60
2024,0627019110,60
2024,0627024210,180
2024,0627037210,60
2024,0627061210,60
2024,0627099510,60
2024,0630419110,30
2024,0630424210,60
2024,0630429310,30
2024,0630437210,30
2024,0630461210,30
2024,0630492110,90
2024,0630492610,30
2024,0630519110,18
2024,0630524210,60
2024,0630524610,60
2024,0630537210,36
2024,0630561210,36
2024,0630819110,60
2024,0630824510,60
2024,0630837210,60
2024,0630861210,60
2024,0631319110,60
2024,0631324510,60
2024,0631329310,60
2024,0631337210,30
2024,0631361210,60
2024,0631519110,60
2024,0631524210,120
2024,0631529310,60
2024,0631561210,60
2024,0631584410,30
2024,0631592110,30
2024,0631824210,60
2024,0631826310,60
2024,0631829310,30
2024,0631861210,30
2024,0631884410,60
2024,0632119110,30
2024,0632124210,90
2024,0632129310,60
2024,0632137210,60
2024,0632161210,30
2024,0632199510,30
2024,0632619110,60
2024,0632624210,60
2024,0632637210,60
2024,0632661210,60
2024,0640224210,60
2024,0640225910,60
2024,0640257310,60
2024,0640291110,60
2024,0644419110,30
2024,0644424510,120
2024,0644461210,30
2024,0646619110,30
2024,0646624210,60
2024,0646629310,60
2024,0646661210,30
2024,0646824210,120
2024,0646829310,60
2024,0646837210,60
2024,0646884410,60
2024,0646891110,60
2024,0654519110,30
2024,0654524210,120
2024,0654526310,60
2024,0654529310,30
2024,0654537210,60
2024,0654561210,60
2024,0664419110,30
2024,0664424510,60
2024,0664429310,30
2024,0664437210,30
2024,0664461210,30
2024,0664490010,60
2024,0664491110,60
2024,0671424210,60
2024,0671429310,60
2024,0671437210,60
2024,0671461210,60
2024,0675619110,60
2024,0675624210,120
2024,0675629310,30
2024,0675637210,60
2024,0675661210,60
2024,0675699510,30
2024,0675719110,30
2024,0675724210,120
2024,0675726010,60
2024,0675726310,120
2024,0675726610,60
2024,0675729310,30
2024,0675737210,120
2024,0675761210,30
2024,0675762410,60
2024,0676219110,45
2024,0676224210,60
2024,0676229310,60
2024,0676237210,60
2024,0676261210,90
2024,0676619110,30
2024,0676624510,120
2024,0676637210,60
2024,0676661210,60
2024,0676699510,30
2024,0678119110,60
2024,0678124210,120
2024,0678137210,60
2024,0678161210,60
2024,0678219110,60
2024,0678224210,60
2024,0678229310,60
2024,0678237210,60
2024,0678261210,60
2024,0678299510,30
2024,0679719110,30
2024,0679724210,90
2024,0679725910,30
2024,0679729310,30
2024,0679737210,60
2024,0679924210,60
2024,0679924510,60
2024,0679929310,30
2024,0681119110,60
2024,0681124210,60
2024,0681129310,60
2024,0681137210,60
2024,0681161210,60
2024,1612119110,60
2024,1612124510,120
2024,1612126310,60
2024,1612129310,60
2024,1612161210,60
2024,0400419110,60
2024,0400424210,60
2024,0400429310,60
2024,0400437210,60
2024,0400446610,30
2024,0400461210,60
2024,0500350310,15
2024,0500350710,60
2024,0500350810,15
2024,0500351810,15
2024,0500352310,15
2024,0510419110,60
2024,0510424510,180
2024,0510429310,60
2024,0510437210,30
2024,0510450710,30
2024,0510461210,30
2024,0516919110,30
2024,0516924510,120
2024,0516929310,60
2024,0516937210,60
2024,0516961210,60
2024,0532219110,60
2024,0532229310,30
2024,0532261210,30
2024,0538119110,60
2024,0538124210,60
2024,0538129310,60
2024,0538161210,60
2024,0538199510,60
2024,0313524510,120
2024,0313524610,120
2024,0313537210,120
2024,0313561210,60
2024,0313599510,60
2024,0314324510,60
2024,0314324610,60
2024,0314361210,60
2024,0314384410,60
2024,0314391110,60
2024,0314624510,120
2024,0314624610,60
2024,0314629310,60
2024,0314637210,60
2024,0314661210,30
2024,0314692010,60
2024,0314699510,120
2024,0314719110,30
2024,0314724510,60
2024,0314724610,60
2024,0314729310,30
2024,0314761210,60
2024,0314791710,30
2024,0314792110,30
2024,0315419110,90
2024,0315424510,120
2024,0315424610,120
2024,0315460210,30
2024,0315461210,60
2024,0315491110,120
2024,0315491210,60
2024,0317519110,60
2024,0317524510,180
2024,0317524610,60
2024,0317529310,60
2024,0317537210,60
2024,0317546110,30
2024,0317550710,60
2024,0317561210,60
2024,0317591110,60
2024,0317591210,60
2024,0317591610,60
2024,0318224510,180
2024,0318224610,120
2024,0318237210,60
2024,0318250710,60
2024,0318299510,120
2024,0318319110,60
2024,0318324510,60
2024,0318324610,60
2024,0318337210,60
2024,0318361210,30
2024,0318361610,30
2024,0318391110,60
2024,0318392010,60
2024,0318719110,120
2024,0318724510,180
2024,0318724610,180
2024,0318737210,120
2024,0318750710,60
2024,0318761210,60
2024,0318791810,60
2024,0318799510,180
2024,0318824510,120
2024,0318824610,120
2024,0318862410,60
2024,0318890010,60
2024,0318891110,60
2024,0318924510,120
2024,0318924610,60
2024,0318937210,120
2024,0318946610,60
2024,0318950710,60
2024,0318961210,120
2024,0319019110,60
2024,0319024510,180
2024,0319024610,60
2024,0319026310,60
2024,0319037210,120
2024,0319037610,60
2024,0319061210,60
2024,0319062410,60
2024,0319224510,120
2024,0319229310,60
2024,0319261210,60
2024,0319291110,60
2024,0319292010,60
2024,0319299510,60
2024,0319324510,90
2024,0319324610,40
2024,0319337210,60
2024,0319350710,60
2024,0319361210,60
2024,0319392110,30
2024,0319419110,60
2024,0319424510,180
2024,0319424610,60
2024,0319437210,60
2024,0319437810,60
2024,0319461210,60
2024,0319491210,180
2024,0319499510,60
2024,0319624510,120
2024,0319629310,60
2024,0319637210,60
2024,0319661210,60
2024,0319691110,120
2024,0319691210,60
2024,0319692010,60
2024,0319824210,60
2024,0319824510,60
2024,0319824610,60
2024,0319861210,60
2024,0319899510,60
2024,0320024610,60
2024,0320029310,60
2024,0320037210,60
2024,0320050710,30
2024,0320061210,90
2024,0320091010,60
2024,0320091110,60
2024,0320119110,60
2024,0320124510,120
2024,0320161210,60
2024,0320190010,60
2024,0320199510,60
2024,0320224510,60
2024,0320260210,30
2024,0320261210,60
2024,0320290010,30
2024,0320324510,120
